sysnr;itemcode;description ;type ;brand;brand description ;group ;group description ;E-mark;European;width tyre;aspect ratio;diameter;LI/SI;nett-price;gross;available;eancode;ip-code;photolink;;;;;weight;3pmsf;rim protection;season;ms;age;demo;runflat;;Fuel effeciency;Wet grip;Rollnoise;Noiselevel;Snowgrip;Icegrip;EPREL-id;EPREL-url;wcat;
338367;195 60HR 16TH740;195/60 HR16 TL 89H  HA H740 KINERGY 4S;H740;HA;HANKOOK;29;ALL-SEASON PW;J;N;195;60;16;89H;75,44;143,00;>  20;8808563375168;1017330;https://www.etyre.net/preview/t3/ha-h740.jpg;;;;;8,488;J;;Allseason;J;;;;;B;C;66;A;J;N;471046;https://eprel.ec.europa.eu/qr/471046;1;
338371;245 50WR 18TK117;245/50 WR18 TL 100W HA K117 S1 EVO 2;K117;HA;HANKOOK;11;LUXE BANDEN;J;N;245;50;18;100W;108,31;226,50;>  20;8808563357980;1015803;https://www.etyre.net/preview/t3/ha-k117.jpg;;;;;12,817;N;;Summer;;;;;;C;B;71;B;N;N;500331;https://eprel.ec.europa.eu/qr/500331;3;
338375;275 30YR 20TK117XLSA;275/30 YR20 TL 97Y  HA K117 S1 EVO 2 XL SA;K117XLSA;HA;HANKOOK;11;LUXE BANDEN;J;J;275;30;20;97Y;171,36;376,50;>  20;8808563414935;1021262;https://www.etyre.net/preview/t3/ha-k117.jpg;;;;;13,411;N;;Summer;;;;;;D;A;71;B;N;N;463565;https://eprel.ec.europa.eu/qr/463565;2;
338377;235 65WR 17TK117AO;235/65 WR17 TL 104W HA K117A S1 EVO 2 SUV AO;K117AO;HA;HANKOOK;17;4 X 4;J;N;235;65;17;104W;82,76;160,00;>  20;8808563354736;1015504;https://www.etyre.net/preview/t3/ha-k117.jpg;;;;;13,311;N;;Summer;N;;;;;C;C;70;B;N;N;488927;https://eprel.ec.europa.eu/qr/488927;3;
338378;215 65VR 16TK125;215/65 VR16 TL 98V  HA K125 VEN PRIME 3;K125;HA;HANKOOK;11;LUXE BANDEN;J;N;215;65;16;98V;74,17;137,50;>  20;8808563412061;1021042;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;10,714;N;;Summer;;;;;;C;A;71;B;N;N;494846;https://eprel.ec.europa.eu/qr/494846;3;
338379;205 55VR 17TK125;205/55 VR17 TL 91V  HA K125 VEN PRIME 3;K125;HA;HANKOOK;11;LUXE BANDEN;J;N;205;55;17;91V;71,04;146,00;>  20;8808563422633;1021896;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;9,154;N;;Summer;;;;;;B;A;70;B;N;N;464814;https://eprel.ec.europa.eu/qr/464814;1;
338381;235 60WR 17TK125XL;235/60 WR17 TL 106W HA K125 VEN PRIME 3 XL AO;K125XL;HA;HANKOOK;11;LUXE BANDEN;J;J;235;60;17;106W;85,94;178,00;>  20;8808563379807;1017744;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;13,199;N;;Summer;;;;;;B;B;72;B;N;N;463491;https://eprel.ec.europa.eu/qr/463491;3;
338383;235 45VR 18TK125;235/45 VR18 TL 94V  HA K125 VEN PRIME 3;K125;HA;HANKOOK;11;LUXE BANDEN;J;N;235;45;18;94V;95,89;196,00;>  20;8808563421094;1021756;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;11,611;N;;Summer;;;;;;C;B;71;B;N;N;500341;https://eprel.ec.europa.eu/qr/500341;3;
338384;245 40WR 19TK125;245/40 WR19 TL 94W  HA K125 VEN PRIME 3;K125;HA;HANKOOK;11;LUXE BANDEN;J;N;245;40;19;94W;105,18;203,50;>  20;8808563367293;1016629;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;12,366;N;;Summer;;;;;;D;B;71;B;N;N;499930;https://eprel.ec.europa.eu/qr/499930;3;
338385;205 55WR 16TK125BRFT;205/55 WR16 TL 91W  HA K125B VEN PRIME3 RFT;K125BRFT;HA;HANKOOK;25;RUNFLAT BANDEN;J;J;205;55;16;91W;67,91;127,50;>  20;8808563407852;1020673;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;11,669;N;;Summer;;;;J;;C;B;71;B;N;N;500497;https://eprel.ec.europa.eu/qr/500497;1;
338386;205 55VR 17TK125BRFT;205/55 VR17 TL 91V  HA K125B VEN PRIME3 RFT;K125BRFT;HA;HANKOOK;25;RUNFLAT BANDEN;J;J;205;55;17;91V;96,49;181,50;>  20;8808563407838;1020671;https://www.etyre.net/preview/t3/ha-k125.jpg;;;;;12,401;N;;Summer;;;;J;;C;B;72;B;N;N;496788;https://eprel.ec.europa.eu/qr/496788;1;
338387;255 60HR 18TRA33;255/60 HR18 TL 108H HA RA33 DYNAPRO HP2;RA33;HA;HANKOOK;17;4 X 4;J;N;255;60;18;108H;96,70;181,00;>  20;8808563400051;1020007;https://www.etyre.net/preview/t3/ha-ra33.jpg;;;;;15,773;N;;Summer;J;;;;;C;C;71;B;N;N;470570;https://eprel.ec.europa.eu/qr/470570;2;
338398;175 65TR 14TK435XL;175/65 TR14 TL 86T  HA K435 KIN ECO 2 XL;K435XL;HA;HANKOOK;11;LUXE BANDEN;J;N;175;65;14;86T;44,53;73,50;>  20;8808563432663;1022711;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;6,640;N;;Summer;;;;;;C;A;71;B;N;N;489424;https://eprel.ec.europa.eu/qr/489424;1;
338400;175 70TR 14TK435;175/70 TR14 TL 84T  HA K435 KIN ECO 2;K435;HA;HANKOOK;11;LUXE BANDEN;J;N;175;70;14;84T;51,14;88,50;>  20;8808563432649;1022709;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;6,639;N;;Summer;;;;;;C;B;70;B;N;N;499987;https://eprel.ec.europa.eu/qr/499987;1;
338420;175 60HR 15TK435;175/60 HR15 TL 81H  HA K435 KIN ECO 2;K435;HA;HANKOOK;11;LUXE BANDEN;J;N;175;60;15;81H;60,79;98,50;>  20;8808563433226;1022751;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;6,823;N;;Summer;;;;;;C;B;70;B;N;N;499992;https://eprel.ec.europa.eu/qr/499992;1;
338422;175 65TR 15TK435;175/65 TR15 TL 84T  HA K435 KIN ECO 2;K435;HA;HANKOOK;11;LUXE BANDEN;J;N;175;65;15;84T;50,84;88,00;>  20;8808563411415;1020974;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;6,921;N;;Summer;;;;;;C;B;70;B;N;N;499991;https://eprel.ec.europa.eu/qr/499991;1;
338423;185 65HR 15TK435;185/65 HR15 TL 88H  HA K435 KIN ECO 2;K435;HA;HANKOOK;11;LUXE BANDEN;J;J;185;65;15;88H;52,46;94,50;>  20;8808563375878;1017387;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;7,727;N;;Summer;;;;;;C;B;69;B;N;N;496759;https://eprel.ec.europa.eu/qr/496759;1;
338425;185 65TR 15TK435XL;185/65 TR15 TL 92T  HA K435 KIN ECO 2 XL;K435XL;HA;HANKOOK;11;LUXE BANDEN;J;N;185;65;15;92T;50,08;90,00;>  20;8808563411552;1020988;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;7,552;N;;Summer;;;;;;C;A;71;B;N;N;494731;https://eprel.ec.europa.eu/qr/494731;1;
338428;195 70TR 15TK435XL;195/70 TR15 TL 97T  HA K435 KIN ECO 2 XL;K435XL;HA;HANKOOK;11;LUXE BANDEN;J;J;195;70;15;97T;60,34;115,00;>  20;8808563433578;1022786;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;8,843;N;;Summer;;;;;;B;B;72;B;N;N;471525;https://eprel.ec.europa.eu/qr/471525;1;
338436;205 60HR 16TK435;205/60 HR16 TL 92H  HA K435 KIN ECO 2;K435;HA;HANKOOK;11;LUXE BANDEN;J;N;205;60;16;92H;63,01;122,50;>  20;8808563393957;1019653;https://www.etyre.net/preview/t3/ha-k435.jpg;;;;;9,291;N;;Summer;;;;;;B;C;71;B;N;N;471172;https://eprel.ec.europa.eu/qr/471172;1;
338456;185 65VR 15TQUATRAC5VW;185/65 VR15 TL 88V  VR QUATRAC 5 VW;QUATRAC5VW;VR;VREDESTEIN;29;ALL-SEASON PW;J;N;185;65;15;88V;58,11;94,50;>  20;8714692338359;AP18565015VQT5AQ0;https://www.etyre.net/preview/t3/vr-quatrac5.jpg;;;;;7,810;J;;Allseason;J;;;;;C;C;69;B;J;N;554060;https://eprel.ec.europa.eu/qr/554060;1;
338461;185 70VR 14TSPCLASSIC;185/70 VR14 TL 88V  VR SPRINT CLASSIC;SPCLASSIC;VR;VREDESTEIN;11;LUXE BANDEN;J;J;185;70;14;88V;137,45;240,50;10;8714692341496;AP18570014VSPCA00;https://www.etyre.net/preview/t3/vr-spclassic.jpg;;;;;7,968;;;Summer;;;;;;;;;;;;;;1;
338462;185 70VR 13TSPCLASSIC;185/70 VR13 TL 86V  VR SPRINT CLASSIC;SPCLASSIC;VR;VREDESTEIN;11;LUXE BANDEN;J;J;185;70;13;86V;135,23;230,00;17;8714692502828;AP18570013VSPCA0A;https://www.etyre.net/preview/t3/vr-spclassic.jpg;;;;;7,499;;;Summer;;;;;;;;;;;;;;1;
338509;225 55VR 18TCCAOXL;225/55 VR18 TL 102V MI CROSSCLIMATE AO XL;CCAOXL;MI;MICHELIN;29;ALL-SEASON PW;J;J;225;55;18;102V;132,45;198,50;>  20;3528706137372;613737;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;11,005;J;;Allseason;J;;;;;B;B;69;A;J;N;411292;https://eprel.ec.europa.eu/qr/411292;3;
338512;235 55VR 18TPRIM4VOL;235/55 VR18 TL 100V MI PRIMACY 4 VOL;PRIM4VOL;MI;MICHELIN;17;4 X 4;J;J;235;55;18;100V;116,59;188,00;>  20;3528703455042;345504;https://www.etyre.net/preview/t3/mi-primacy4.jpg;;;;;11,262;N;;Summer;N;;;;;A;B;69;B;N;N;409960;https://eprel.ec.europa.eu/qr/409960;3;
338520;205 50ZR 17TPS4ZP;205/50 ZR17 TL 89W  MI SPORT 4 ZP;PS4ZP;MI;MICHELIN;25;RUNFLAT BANDEN;J;J;205;50;17;89W;120,73;193,00;>  20;3528700796902;079690;https://www.etyre.net/preview/t3/mi-ps4.jpg;;;;;10,950;N;;Summer;;;;J;;C;A;70;B;N;N;408619;https://eprel.ec.europa.eu/qr/408619;1;
338521;225 50WR 18TPRIM3ZP;225/50 WR18 TL 95W  MI PRIMACY 3 ZP GRNX;PRIM3ZP;MI;MICHELIN;25;RUNFLAT BANDEN;J;J;225;50;18;95W;149,72;246,00;>  20;3528704578238;457823;https://www.etyre.net/preview/t3/mi-primacy3.jpg;;;;;12,944;N;;Summer;;;;J;;C;A;71;B;N;N;410514;https://eprel.ec.europa.eu/qr/410514;3;
338522;225 35ZR 20TPS4SZPXL;225/35 ZR20 TL 90Y  MI SPORT 4 S ZP XL;PS4SZPXL;MI;MICHELIN;25;RUNFLAT BANDEN;J;J;225;35;20;90Y;207,11;337,00;>  20;3528705621193;562119;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;10,759;N;;Summer;;;;J;;D;A;71;B;N;N;411032;https://eprel.ec.europa.eu/qr/411032;1;
338523;245 40ZR 20TPS4ZPXL;245/40 ZR20 TL 99Y  MI SPORT 4 ZP XL;PS4ZPXL;MI;MICHELIN;25;RUNFLAT BANDEN;J;J;245;40;20;99Y;205,80;349,00;>  20;3528702383056;238305;https://www.etyre.net/preview/t3/mi-ps4.jpg;;;;;13,830;N;;Summer;;;;J;;C;A;71;B;N;N;409451;https://eprel.ec.europa.eu/qr/409451;3;
338524;255 30ZR 20TPS4SZPXL;255/30 ZR20 TL 92Y  MI SPORT 4 S ZP XL;PS4SZPXL;MI;MICHELIN;25;RUNFLAT BANDEN;J;J;255;30;20;92Y;248,01;403,00;>  20;3528702830062;283006;https://www.etyre.net/preview/t3/mi-ps4s.jpg;;;;;11,451;N;;Summer;;;;J;;D;A;71;B;N;N;409668;https://eprel.ec.europa.eu/qr/409668;2;
338553;195 70 R 15TCCAGIL;195/70  R15 TL 104T MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;195;70;15;104T;96,85;160,50;>  20;3528704854097;485409;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;11,006;J;;Allseason;J;;;;;C;A;73;B;J;N;410655;https://eprel.ec.europa.eu/qr/410655;1;
338554;205 65 R 15TCCAGIL;205/65  R15 TL 102T MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;205;65;15;102T;116,59;193,00;>  20;3528705183486;518348;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;10,950;J;;Allseason;J;;;;;C;A;73;B;J;N;410816;https://eprel.ec.europa.eu/qr/410816;1;
338556;215 65 R 15TCCAGIL;215/65  R15 TL 104T MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;215;65;15;104T;139,77;227,00;>  20;3528709499385;949938;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;11,903;J;;Allseason;J;;;;;D;A;73;B;J;N;412921;https://eprel.ec.europa.eu/qr/412921;1;
338557;215 70SR 15TCCAGIL;215/70  R15 TL 109S MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;215;70;15;109S;135,50;216,50;>  20;3528705526672;552667;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;12,740;J;;Allseason;J;;;;;C;A;73;B;J;N;410991;https://eprel.ec.europa.eu/qr/410991;3;
338559;185 75 R 16TCCAGIL;185/75  R16 TL 104R MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;185;75;16;104R;114,57;191,00;>  20;3528700869743;086974;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;11,603;J;;Allseason;J;;;;;C;A;73;B;J;N;408646;https://eprel.ec.europa.eu/qr/408646;1;
338560;195 60 R 16TCCAGIL;195/60  R16 TL 99H  MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;195;60;16;99H;110,73;204,50;>  20;3528704163618;416361;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;10,322;J;;Allseason;J;;;;;D;A;73;B;J;N;410306;https://eprel.ec.europa.eu/qr/410306;1;
338562;195 75 R 16TCCAGIL107;195/75  R16 TL 107R MI AGILIS CROSSCLIMATE;CCAGIL107;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;195;75;16;107R;114,02;182,50;>  20;3528708223196;822319;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;12,187;J;;Allseason;J;;;;;C;A;73;B;J;N;412314;https://eprel.ec.europa.eu/qr/412314;1;
338563;195 75 R 16TCCAGIL110;195/75  R16 TL 110R MI AGILIS CROSSCLIMATE;CCAGIL110;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;195;75;16;110R;124,72;194,00;>  20;3528703808428;380842;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;12,767;J;;Allseason;J;;;;;C;A;73;B;J;N;410138;https://eprel.ec.europa.eu/qr/410138;1;
338564;205 65 R 16TCCAGIL;205/65  R16 TL 107T MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;205;65;16;107T;130,10;207,00;>  20;3528706038013;603801;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;11,768;J;;Allseason;J;;;;;C;A;73;B;J;N;411230;https://eprel.ec.europa.eu/qr/411230;1;
338565;205 75 R 16TCCAGIL110;205/75  R16 TL 110R MI AGILIS CROSSCLIMATE;CCAGIL110;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;205;75;16;110R;126,39;201,50;>  20;3528703561217;356121;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;13,565;J;;Allseason;J;;;;;C;A;73;B;J;N;410017;https://eprel.ec.europa.eu/qr/410017;3;
338566;205 75 R 16TCCAGIL113;205/75  R16 TL 113R MI AGILIS CROSSCLIMATE;CCAGIL113;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;205;75;16;113R;128,36;203,50;>  20;3528707171351;717135;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;14,701;J;;Allseason;J;;;;;C;A;73;B;J;N;411803;https://eprel.ec.europa.eu/qr/411803;3;
338568;215 65 R 16TCCAGIL106;215/65  R16 TL 106T MI AGILIS CROSSCLIMATE;CCAGIL106;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;215;65;16;106T;138,14;216,00;>  20;3528706567476;656747;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;12,910;J;;Allseason;J;;;;;D;A;73;B;J;N;411506;https://eprel.ec.europa.eu/qr/411506;3;
338569;215 65 R 16TCCAGIL109;215/65  R16 TL 109T MI AGILIS CROSSCLIMATE;CCAGIL109;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;215;65;16;109T;133,99;213,00;>  20;3528700034905;003490;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;12,917;J;;Allseason;J;;;;;C;A;73;B;J;N;408266;https://eprel.ec.europa.eu/qr/408266;3;
338572;225 65 R 16TCCAGIL;225/65  R16 TL 112R MI AGILIS CROSSCLIMATE;CCAGIL;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;225;65;16;112R;147,60;236,50;>  20;3528700284461;028446;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;13,581;J;;Allseason;J;;;;;C;A;73;B;J;N;408376;https://eprel.ec.europa.eu/qr/408376;3;
338573;225 75 R 16TCCAGIL118;225/75  R16 TL 118R MI AGILIS CROSSCLIMATE;CCAGIL118;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;225;75;16;118R;198,55;310,50;>  20;3528700413878;041387;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;16,808;J;;Allseason;J;;;;;C;A;73;B;J;N;408440;https://eprel.ec.europa.eu/qr/408440;2;
338575;235 65 R 16TCCAGIL115;235/65  R16 TL 115R MI AGILIS CROSSCLIMATE;CCAGIL115;MI;MICHELIN;37;ALL-SEASON LIGHT-TRU;J;J;235;65;16;115R;154,22;233,00;>  20;3528707808479;780847;https://www.etyre.net/preview/t3/mi-crosscli.jpg;;;;;14,022;J;;Allseason;J;;;;;C;A;73;B;J;N;412105;https://eprel.ec.europa.eu/qr/412105;3;
338581;285 75QR 17TDISCS/TMAX;285/75 QR17 TL 121Q CP DISC S/T MAXX P.O.R;DISCS/TMAX;CP;COOPER;17;4 X 4;J;N;285;75;17;121Q;193,71;376,50;5;0029142850496;590209;https://www.etyre.net/preview/t3/cp-discstmax.jpg;;;;;29,194;;;Summer;J;;;;;;;;;;;;;4;
338582;235 80QR 17TDISCS/TMAX;235/80 QR17 TL 120Q CP DISC S/T MAXX P.O.R;DISCS/TMAX;CP;COOPER;17;4 X 4;J;N;235;80;17;120Q;143,41;291,50;>  20;0029142802266;589965;https://www.etyre.net/preview/t3/cp-discstmax.jpg;;;;;23,351;;;Summer;J;;;;;;;;;;;;;2;
338635;195 55HR 16TALLSEASCON;195/55 HR16 TL 87H  CO ALL SEASON CONTACT;ALLSEASCON;CO;CONTINENTAL;29;ALL-SEASON PW;J;J;195;55;16;87H;83,70;166,50;>  20;4019238003840;0358501;https://www.etyre.net/preview/t3/co-allseascon.jpg;;;;;7,352;J;;Allseason;J;;;;;B;B;72;B;J;N;482925;https://eprel.ec.europa.eu/qr/482925;1;
338637;215 60HR 17TALLSEASCON;215/60 HR17 TL 96H  CO ALL SEASON CONTACT;ALLSEASCON;CO;CONTINENTAL;38;ALL-SEASON 4X4/SUV;J;J;215;60;17;96H;106,69;203,00;>  20;4019238010213;0358789;https://www.etyre.net/preview/t3/co-allseascon.jpg;;;;;9,774;J;;Allseason;J;;;;;B;B;72;B;J;N;483153;https://eprel.ec.europa.eu/qr/483153;3;
338641;235 55VR 18TALLSEASCAO;235/55 VR18 TL 100V CO ALL SEASON CONTACT AO;ALLSEASCAO;CO;CONTINENTAL;38;ALL-SEASON 4X4/SUV;J;J;235;55;18;100V;110,63;213,00;>  20;4019238810592;0358137;https://www.etyre.net/preview/t3/co-allseascon.jpg;;;;;11,720;J;;Allseason;J;;;;;B;B;72;B;J;N;483082;https://eprel.ec.europa.eu/qr/483082;3;
338645;195 55HR 20TALLSEASCON;195/55 HR20 TL 95H  CO ALL SEASON CONTACT XL;ALLSEASCON;CO;CONTINENTAL;29;ALL-SEASON PW;J;J;195;55;20;95H;103,13;185,00;>  20;4019238010619;0358824;https://www.etyre.net/preview/t3/co-allseascon.jpg;;;;;9,247;J;;Allseason;J;;;;;B;B;72;B;J;N;482846;https://eprel.ec.europa.eu/qr/482846;3;
338646;195 75 R 16TVANCO4S110;195/75  R16 TL 110R CO VANCONTACT 4SEASON;VANCO4S110;CO;CONTINENTAL;37;ALL-SEASON LIGHT-TRU;J;J;195;75;16;110R;101,99;195,00;>  20;4019238012422;0451626;https://www.etyre.net/preview/t3/co-vanco4s110.jpg;;;;;14,376;J;;Allseason;J;;;;;C;A;73;B;J;N;505900;https://eprel.ec.europa.eu/qr/505900;1;
338648;215 75 R 16TVANCONT4SE;215/75  R16 TL 116R CO VANCONTACT 4SEASON;VANCONT4SE;CO;CONTINENTAL;37;ALL-SEASON LIGHT-TRU;J;J;215;75;16;116R;138,66;266,00;>  20;4019238006193;0451600;https://www.etyre.net/preview/t3/co-vancont4se.jpg;;;;;15,748;J;;Allseason;J;;;;;C;A;73;B;J;N;482899;https://eprel.ec.europa.eu/qr/482899;2;
338649;225 65 R 16TVANCONT4SE;225/65  R16 TL 112T CO VANCONTACT 4SEASON;VANCONT4SE;CO;CONTINENTAL;37;ALL-SEASON LIGHT-TRU;J;J;225;65;16;112T;130,68;252,50;>  20;4019238009187;0451611;https://www.etyre.net/preview/t3/co-vancont4se.jpg;;;;;13,156;J;;Allseason;J;;;;;B;A;73;B;J;N;483360;https://eprel.ec.europa.eu/qr/483360;3;
338658;255 50VR 19TGRABAS365X;255/50 VR19 TL 107V GE GRABBER A/S 365 XL FR;GRABAS365X;GE;GENERAL;38;ALL-SEASON 4X4/SUV;J;J;255;50;19;107V;103,72;166,50;>  20;4032344000329;0450883;https://www.etyre.net/preview/t3/ge-grabas365.jpg;;;;;14,538;J;;Allseason;J;;;;;D;C;73;B;J;N;495150;https://eprel.ec.europa.eu/qr/495150;2;
338665;175 65TR 14GECO5;175/65 TR14 TL 82T  CO ECO CONTACT 5 DEMO;ECO5;CO;CONTINENTAL;15;LUXE BANDEN DEMO;J;J;175;65;14;82T;42,61;103,50;20;4019238743944;0356924;https://www.etyre.net/preview/t3/co-eco5.jpg;;;;;6,237;;;Summer;;;J;;;;;;;;;;;1;
338675;175 70TR 14TES31;175/70 TR14 TL 84T  KUMHO ECOWING ES31;ES31;KU;KUMHO;11;LUXE BANDEN;J;N;175;70;14;84T;40,09;82,10;>  20;8808956238254;2232013;https://www.etyre.net/preview/t3/ku-es31.jpg;;;;;6,337;N;;Summer;;;;;;C;B;70;B;N;N;432226;https://eprel.ec.europa.eu/qr/432226;1;
338677;185 70TR 14TES31;185/70 TR14 TL 88T  KUMHO ECOWING ES31;ES31;KU;KUMHO;11;LUXE BANDEN;J;N;185;70;14;88T;42,41;90,40;>  20;8808956238315;2232073;https://www.etyre.net/preview/t3/ku-es31.jpg;;;;;6,827;N;;Summer;;;;;;B;B;70;B;N;N;432370;https://eprel.ec.europa.eu/qr/432370;1;
338678;155 65TR 14TES31;155/65 TR14 TL 75T  KUMHO ECOWING ES31;ES31;KU;KUMHO;11;LUXE BANDEN;J;N;155;65;14;75T;32,51;67,00;>  20;8808956238193;2231953;https://www.etyre.net/preview/t3/ku-es31.jpg;;;;;5,305;N;;Summer;;;;;;C;C;70;B;N;N;432106;https://eprel.ec.europa.eu/qr/432106;1;
338680;185 65HR 15TES31;185/65 HR15 TL 88H  KUMHO ECOWING ES31;ES31;KU;KUMHO;11;LUXE BANDEN;J;N;185;65;15;88H;42,86;83,10;>  20;8808956238384;2232143;https://www.etyre.net/preview/t3/ku-es31.jpg;;;;;7,209;N;;Summer;;;;;;C;B;70;B;N;N;437074;https://eprel.ec.europa.eu/qr/437074;1;
338681;195 65TR 15TES31;195/65 TR15 TL 91T  KUMHO ECOWING ES31;ES31;KU;KUMHO;11;LUXE BANDEN;J;N;195;65;15;91T;41,75;73,60;>  20;8808956238438;2232193;https://www.etyre.net/preview/t3/ku-es31.jpg;;;;;7,370;N;;Summer;;;;;;B;B;70;B;N;N;437083;https://eprel.ec.europa.eu/qr/437083;1;
338683;185 60HR 15TES31;185/60 HR15 TL 84H  KUMHO ECOWING ES31;ES31;KU;KUMHO;11;LUXE BANDEN;J;N;185;60;15;84H;42,36;84,80;>  20;8808956238360;2232123;https://www.etyre.net/preview/t3/ku-es31.jpg;;;;;6,806;N;;Summer;;;;;;C;B;70;B;N;N;436979;https://eprel.ec.europa.eu/qr/436979;1;
338719;195 50TR 20TEP500*XL;195/50 TR20 TL 93T  BR EP500 * XL;EP500*XL;BR;BRIDGESTONE;11;LUXE BANDEN;J;J;195;50;20;93T;172,21;385,00;>  20;3286340998017;9980;https://www.etyre.net/preview/t3/br-ep500.jpg;;;;;9,725;N;;Summer;;;;;;B;B;69;A;N;N;380839;https://eprel.ec.europa.eu/qr/380839;1;
338721;175 55TR 20TEP500*XL;175/55 TR20 TL 89T  BR EP500 * XL BMW I3S;EP500*XL;BR;BRIDGESTONE;11;LUXE BANDEN;J;J;175;55;20;89T;98,99;205,00;>  20;3286341098914;10989;https://www.etyre.net/preview/t3/br-ep500.jpg;;;;;8,015;N;;Summer;;;;;;B;B;69;B;N;N;380784;https://eprel.ec.europa.eu/qr/380784;1;
338722;225 60VR 16TT001;225/60 VR16 TL 98V  BR T001 TURANZA;T001;BR;BRIDGESTONE;11;LUXE BANDEN;J;J;225;60;16;98V;78,97;251,00;>  20;3286340858618;8586;https://www.etyre.net/preview/t3/br-t001.jpg;;;;;10,388;N;;Summer;;;;;;C;C;69;B;N;N;760098;https://eprel.ec.europa.eu/qr/760098;3;
338742;245 35YR 20TEAGF1AS3SC;245/35 YR20 TL 95Y  GY EAG-F1 AS3*MOE ROF SCT;EAGF1AS3SC;GY;GOODYEAR;25;RUNFLAT BANDEN;J;J;245;35;20;95Y;232,19;426,00;>  20;4038526060303;580245;https://www.etyre.net/preview/t3/gy-eagf1as3.jpg;;;;;12,533;N;;Summer;;;;J;;C;B;72;B;N;N;531169;https://eprel.ec.europa.eu/qr/531169;3;
338744;235 60VR 18TEAGF1AS3XL;235/60 VR18 TL 107V GY EAG-F1 AS3 SUV J LR XL;EAGF1AS3XL;GY;GOODYEAR;17;4 X 4;J;J;235;60;18;107V;120,04;222,00;>  20;5452000676016;541651;https://www.etyre.net/preview/t3/gy-eagf1as3.jpg;;;;;12,841;N;;Summer;N;;;;;A;B;70;B;N;N;529683;https://eprel.ec.europa.eu/qr/529683;3;
338747;255 50YR 19TEAGF1AS3SU;255/50 YR19 TL 107Y GY EAG-F1 AS3 SUV XL FP;EAGF1AS3SU;GY;GOODYEAR;17;4 X 4;J;J;255;50;19;107Y;142,52;264,00;>  20;4038526061386;580307;https://www.etyre.net/preview/t3/gy-eagf1as3.jpg;;;;;14,217;N;;Summer;J;;;;;C;A;70;A;N;N;611158;https://eprel.ec.europa.eu/qr/611158;2;
